merchant_key,sec_cik,sec_entity_name,calendar_year,calendar_quarter,period,period_index,capex,cash,gross_profit,net_income,operating_income,revenue,sga,total_assets,capex_xbrl_tag,cash_xbrl_tag,gross_profit_xbrl_tag,net_income_xbrl_tag,operating_income_xbrl_tag,revenue_xbrl_tag,sga_xbrl_tag,total_assets_xbrl_tag,sec_companyfacts_url,merchant_name,public_entity,ticker,exchange,listing_status,financial_data_level,public_match_audit_status,sample_main_direct_public,sample_parent_level_robustness,verified_broad_industry,verified_sub_industry,adoption_date,adoption_year,adoption_quarter,adoption_quarter_index,confirmed_date_type,confirmed_evidence_strength,confirmed_evidence_url,event_time,post_bnpl,gross_margin,operating_margin,net_margin,sga_to_revenue,capex_to_revenue,roa,log_revenue,revenue_lag,revenue_growth_yoy,operating_income_lag,operating_income_growth_yoy
1800flowers,1084869,1 800 FLOWERS COM INC,2020,1,2020Q1,8081,,232115000.0,107452000.0,-9657000.0,-10888000.0,278776000.0,78606000.0,748629000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,-8,0,0.3854420753579935,-0.0390564467529486,-0.03464071512612277,0.281968318650099,,-0.012899580433031582,19.4459191499315,248413000.0,0.12222790272650785,-14629000.0,-1.7442750700663066
1800flowers,1084869,1 800 FLOWERS COM INC,2020,2,2020Q2,8082,,240506000.0,,,,,,774435000.0,,CashAndCashEquivalentsAtCarryingValue,,,,,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,-7,0,,,,,,,,,,,
1800flowers,1084869,1 800 FLOWERS COM INC,2020,3,2020Q3,8083,6958000.0,11012000.0,115480000.0,-9762000.0,-13461000.0,283772000.0,80285000.0,934659000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,-6,0,0.406946421775228,-0.04743596972217132,-0.03440085702606318,0.2829207955682731,0.024519684817388608,-0.010444450863897956,19.463681656794,187263000.0,0.5153660894036729,-20653000.0,-1.6517697186849367
1800flowers,1084869,1 800 FLOWERS COM INC,2020,4,2020Q4,8084,,370586000.0,398246000.0,113677000.0,147602000.0,877256000.0,194696000.0,1222260000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,-5,0,0.4539678269513118,0.16825419261880226,0.12958247079529805,0.22193749601028662,,0.0930055798275326,20.592309411959636,605642000.0,0.44847286020454336,99571000.0,0.48237940765885656
1800flowers,1084869,1 800 FLOWERS COM INC,2021,1,2021Q1,8085,,256783000.0,184699000.0,1427000.0,-309000.0,474234000.0,127923000.0,1107320000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,-4,0,0.38946806850626486,-0.0006515770695479446,0.0030090630363913172,0.26974658080188263,,0.0012886970342809666,19.977211428730044,278776000.0,0.7011292220277212,-10888000.0,-1.0283798677443057
1800flowers,1084869,1 800 FLOWERS COM INC,2021,2,2021Q2,8086,,173573000.0,,,,,,1076679000.0,,CashAndCashEquivalentsAtCarryingValue,,,,,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,-3,0,,,,,,,,,,,
1800flowers,1084869,1 800 FLOWERS COM INC,2021,3,2021Q3,8087,11122000.0,3785000.0,125514000.0,-13199000.0,-20324000.0,309373000.0,94379000.0,1089886000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,-2,0,0.40570444091759783,-0.0656941620632699,-0.04266371014923733,0.30506540648343583,0.035950131394788816,-0.012110440908498688,19.550058226619868,283772000.0,0.09021679376400771,-13461000.0,-2.5098432508728923
1800flowers,1084869,1 800 FLOWERS COM INC,2021,4,2021Q4,8088,,271068000.0,378450000.0,88468000.0,115729000.0,943044000.0,207771000.0,1321338000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,-1,0,0.4013068319187652,0.12271855820088988,0.09381110531428014,0.22031951849542544,,0.0669533457752672,20.664623499106238,877256000.0,0.07499293250772854,147602000.0,-0.21593880841723012
1800flowers,1084869,1 800 FLOWERS COM INC,2022,1,2022Q1,8089,,93025000.0,154091000.0,-23409000.0,-26256000.0,469576000.0,130645000.0,1128650000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,0,1,0.32814922398078267,-0.05591427159820774,-0.049851355265175396,0.2782190742286659,,-0.0207407079253976,19.967340717846753,474234000.0,-0.009822155307295577,-309000.0,-85.97087378640776
1800flowers,1084869,1 800 FLOWERS COM INC,2022,2,2022Q2,8090,,31465000.0,,,,,,1094891000.0,,CashAndCashEquivalentsAtCarryingValue,,,,,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,1,1,,,,,,,,,,,
1800flowers,1084869,1 800 FLOWERS COM INC,2022,3,2022Q3,8091,11033000.0,9442000.0,101458000.0,-33692000.0,-41360000.0,303604000.0,89139000.0,1216220000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,2,1,0.33417873282301946,-0.13623008919513577,-0.11097350496040895,0.2936028510823309,0.03634010092093648,-0.02770222492641134,19.53123477862952,309373000.0,-0.018647393276077784,-20324000.0,-3.035032473922456
1800flowers,1084869,1 800 FLOWERS COM INC,2022,4,2022Q4,8092,,189718000.0,367766000.0,82530000.0,115125000.0,897877000.0,194466000.0,1216999000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,3,1,0.4095950781677223,0.12821912132730875,0.09191682156910133,0.21658423147045752,,0.06781435317531075,20.61554364583831,943044000.0,-0.04789490204062585,115729000.0,-0.005219089424431167
1800flowers,1084869,1 800 FLOWERS COM INC,2023,1,2023Q1,8093,,51598000.0,140440000.0,-70993000.0,-84644000.0,417566000.0,106472000.0,998787000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,4,1,0.33633006518729974,-0.20270807489115494,-0.17001623695415816,0.25498244588879365,,-0.07107921909275952,19.849953173593587,469576000.0,-0.11075949367088611,-26256000.0,-4.223796465569775
1800flowers,1084869,1 800 FLOWERS COM INC,2023,2,2023Q2,8094,,126807000.0,,,,,,1051430000.0,,CashAndCashEquivalentsAtCarryingValue,,,,,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,5,1,,,,,,,,,,,
1800flowers,1084869,1 800 FLOWERS COM INC,2023,3,2023Q3,8095,6974000.0,8375000.0,101928000.0,-31242000.0,-37577000.0,269050000.0,82518000.0,1051348000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,6,1,0.3788440810258316,-0.13966548968593198,-0.116119680356811,0.3067013566251626,0.025920832559003903,-0.02971613585606288,19.410407793899704,303604000.0,-0.11381272974005607,-41360000.0,-1.9085348162475824
1800flowers,1084869,1 800 FLOWERS COM INC,2023,4,2023Q4,8096,,312017000.0,355697000.0,62907000.0,91250000.0,822054000.0,188557000.0,1191710000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,7,1,0.43269298610553564,0.11100244022898739,0.0765241699450401,0.22937300955898274,,0.05278717137558634,20.527316644293393,897877000.0,-0.08444697881781138,115125000.0,-0.2073832790445168
1800flowers,1084869,1 800 FLOWERS COM INC,2024,1,2024Q1,8097,,183956000.0,138717000.0,-16903000.0,-27929000.0,379405000.0,105828000.0,1039982000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,8,1,0.36561721643099065,-0.07361263030271083,-0.0445513369618218,0.27893148482492325,,-0.016253165920179388,19.754114794081566,417566000.0,-0.09138914566799017,-84644000.0,-1.3299584140636076
1800flowers,1084869,1 800 FLOWERS COM INC,2024,2,2024Q2,8098,,159437000.0,,,,,,1032648000.0,,CashAndCashEquivalentsAtCarryingValue,,,,,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,9,1,,,,,,,,,,,
1800flowers,1084869,1 800 FLOWERS COM INC,2024,3,2024Q3,8099,12075000.0,8407000.0,92319000.0,-34190000.0,-46981000.0,242090000.0,82097000.0,1034624000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,10,1,0.3813416497996613,-0.19406419100334588,-0.14122846875129083,0.3391176835061341,0.04987814449171796,-0.03304582147717432,19.304820115809434,269050000.0,-0.10020442296970822,-37577000.0,-2.250259467227293
1800flowers,1084869,1 800 FLOWERS COM INC,2024,4,2024Q4,8100,,247220000.0,335593000.0,64348000.0,91077000.0,775492000.0,187003000.0,1137770000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,11,1,0.43274850030690193,0.11744415158376875,0.08297700040748325,0.24114110783863663,,0.056556245989962825,20.469008224602447,822054000.0,-0.05664104791169433,91250000.0,-0.0018958904109589447
1800flowers,1084869,1 800 FLOWERS COM INC,2025,1,2025Q1,8101,,84684000.0,104999000.0,-178244000.0,-193430000.0,331454000.0,106728000.0,806217000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,12,1,0.31678302268188047,-0.5835802253102995,-0.5377639129411623,0.32199943280213844,,-0.2210868785947208,19.6189995947641,379405000.0,-0.12638473399138128,-27929000.0,-7.925776075047442
1800flowers,1084869,1 800 FLOWERS COM INC,2025,2,2025Q2,8102,,46502000.0,,,,,,772617000.0,,CashAndCashEquivalentsAtCarryingValue,,,,,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,13,1,,,,,,,,,,,
1800flowers,1084869,1 800 FLOWERS COM INC,2025,3,2025Q3,8103,6652000.0,7747000.0,76762000.0,-52957000.0,-50513000.0,215200000.0,69105000.0,840501000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001084869.json,1800flowers,"1-800-FLOWERS.COM, Inc.",FLWS,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Bags & accessories,2022-01-20,2022,2022Q1,8089,official_adoption_announcement,strong,https://www.1800flowersinc.com/news-and-media/newsroom/press-releases/2022/01-20-2022-130356804,14,1,0.35670074349442377,-0.23472583643122677,-0.24608271375464685,0.32111988847583645,0.03091078066914498,-0.0630064687608938,19.187078386251905,242090000.0,-0.11107439382048001,-46981000.0,-2.0751793278133714
